id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,BOLLINGER_BOLLINGER-BANDS_BOLLINGER-BANDS_BOLLINGERBAND_MOVINGAVERAGE,BOLLINGER_BOLLINGER-BANDS_BOLLINGER-BANDS_BOLLINGERBAND_DEVIATION,BOLLINGER_BOLLINGER-BANDS_PERCENTAGE-BANDWIDTH_PERCENTAGEBANDWIDTH_MOVINGAVERAGE,BOLLINGER_BOLLINGER-BANDS_PERCENTAGE-BANDWIDTH_PERCENTAGEBANDWIDTH_BANDWIDTH,parametersHash,status,assignedTo,assignedTimestamp,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,testedByInstance,testedByProfile
1462,BTC,24-hs,35,1,BTC,1,24-hs,7,15,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,100ad1f7a63e67627a5ad622739b4162,Tested,DJ05GaZ / PowerEdge-R720-5,1651342208971,time-series-BTC-24-hs-0000001462,parameters-0000001462,1,2022-04-30T18:10:08.972Z,3,1651190400000,1651276799999,38596.11,3,38764.137,36316.285,38754.332,1819.438,4.69,343,5.72,0.1,DJ05GaZ / PowerEdge-R720-5,DJ05GaZ
552,BTC,03-hs,35,1,BTC,1,03-hs,6,20,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,f7568de53b1161188119183898f9a2f0,Tested,DJ05GaZ / PowerEdge-R720-2,1651314914747,time-series-BTC-03-hs-0000000552,parameters-0000000552,1,2022-04-30T10:35:14.748Z,3,1651298400000,1651309199999,38577.06,3,40362.613,39829.348,39952.16,1898.548,4.7,1629,27.16,0.45,DJ05GaZ / PowerEdge-R720-2,DJ05GaZ
881,BTC,06-hs,35,1,BTC,1,06-hs,9,15,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,301da3d385b168fb076755922675d42a,Tested,NicN11 / test-laptop-deb-legi-02,1651329815005,time-series-BTC-06-hs-0000000881,parameters-0000000881,1,2022-04-30T14:43:35.006Z,3,1651298400000,1651319999999,38580.01,3,34202.72,34733.88,34323.84,1608.266,4.7,898,14.96,0.25,NicN11 / test-laptop-deb-legi-02,NicN11
1351,BTC,24-hs,35,1,BTC,1,24-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,67f1e9f70e66f1f913edfab3b26618b9,Tested,p-pl / note2,1651341117206,time-series-BTC-24-hs-0000001351,parameters-0000001351,1,2022-04-30T17:51:57.207Z,3,1651190400000,1651276799999,38596.11,3,40178.582,39679.12,40284.094,1889.701,4.7,19,0.32,0.01,p-pl / note2,p-pl
1480,BTC,24-hs,35,1,BTC,1,24-hs,6,20,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,6767b02b4b3a9542486aa23aacd6eada,Tested,p-pl / note1,1651342505386,time-series-BTC-24-hs-0000001480,parameters-0000001480,1,2022-04-30T18:15:05.386Z,3,1651190400000,1651276799999,38596.11,3,42171.406,38297.254,40475.91,1979.968,4.7,25,0.41,0.01,p-pl / note1,p-pl
6614,BTC,01-hs,35,1,BTC,1,01-hs,12,15,1,3,80,12,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,37279f95a0cdc3f6d481ed1e84b2885d,Tested,p-pl / note1,1652252622038,time-series-BTC-01-hs-0000006614,parameters-0000006614,1,2022-05-11T07:03:42.038Z,3,1652245200000,1652248799999,31438.77,3,53189.605,45950.875,50179.93,2499.843,4.7,2055,34.25,0.57,p-pl / note1,p-pl
7528,BTC,01-hs,35,1,BTC,1,01-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,3e305c33c9384df9c932666cc200f343,Tested,DJ05GaZ / PowerEdge-R720-5,1652361884557,time-series-BTC-01-hs-0000007528,parameters-0000007528,1,2022-05-12T13:24:44.558Z,3,1652356800000,1652360399999,28506.3,3,27118.895,26126.08,26528.639,1273.71,4.7,3773,62.88,1.05,DJ05GaZ / PowerEdge-R720-5,DJ05GaZ
1410,BTC,24-hs,35,1,BTC,1,24-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,e966dddb8f41d8a47427dfe5c215422f,Tested,p-pl / note1,1651341775443,time-series-BTC-24-hs-0000001410,parameters-0000001410,1,2022-04-30T18:02:55.444Z,3,1651190400000,1651276799999,38596.11,3,38784.992,38716.926,39121.08,1828.239,4.71,21,0.35,0.01,p-pl / note1,p-pl
1416,BTC,24-hs,35,1,BTC,1,24-hs,6,15,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,58025fd43209a923d7992e89e3ec8666,Tested,p-pl / note2,1651341852667,time-series-BTC-24-hs-0000001416,parameters-0000001416,1,2022-04-30T18:04:12.667Z,3,1651190400000,1651276799999,38596.11,3,41006.2,38115.65,38956.586,1933.307,4.71,18,0.31,0.01,p-pl / note2,p-pl
7122,BTC,01-hs,35,1,BTC,1,01-hs,12,15,1,3,80,12,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,ON,ON,OFF,794baf2040062dc5e540d9cf6cd70b45,Tested,theblockchainarborist / Ryzen9.3,1652309410686,time-series-BTC-01-hs-0000007122,parameters-0000007122,1,2022-05-11T22:50:10.687Z,3,1652299200000,1652302799999,28486.14,3,45529.59,41293.79,42198.777,2143.634,4.71,1581,26.35,0.44,theblockchainarborist / Ryzen9.3,theblockchainarborist
7514,BTC,01-hs,35,1,BTC,1,01-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,5c264d9c1566aba82801b0921e7f6f3f,Tested,end-debug / Zen-laptop,1652361472999,time-series-BTC-01-hs-0000007514,parameters-0000007514,1,2022-05-12T13:07:30.577Z,3,1652356800000,1652360399999,28506.3,3,30762.967,35497.7,31617.873,1449.402,4.71,3430,57.17,0.95,end-debug / Zen-laptop,end-debug
7729,BTC,01-hs,35,1,BTC,1,01-hs,14,15,1,3,80,14,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,ON,ON,ON,ON,220e1aded203aa44cff9c07b3350d13b,Tested,DJ05GaZ / PowerEdge-R720-6,1652400978173,time-series-BTC-01-hs-0000007729,parameters-0000007729,1,2022-05-13T00:16:18.174Z,3,1652396400000,1652399999999,29029.75,3,37693.832,37727.195,44627.96,1774.155,4.71,9796,163.27,2.72,DJ05GaZ / PowerEdge-R720-6,DJ05GaZ
970,BTC,08-hs,35,1,BTC,1,08-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,0f6e40b94a123b7ca96465f1b3fcfd7a,Tested,p-pl / note2,1651333023498,time-series-BTC-08-hs-0000000970,parameters-0000000970,1,2022-04-30T15:37:03.498Z,3,1651276800000,1651305599999,38650.34,3,37331.375,37395.156,37430.11,1761.87,4.72,36,0.61,0.01,p-pl / note2,p-pl
973,BTC,08-hs,35,1,BTC,1,08-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,d0ffba6c1c4978856c90a44a1ac70cab,Tested,p-pl / note2,1651333072348,time-series-BTC-08-hs-0000000973,parameters-0000000973,1,2022-04-30T15:37:52.349Z,3,1651276800000,1651305599999,38650.34,3,41024.023,40009.316,40469.223,1936.831,4.72,46,0.77,0.01,p-pl / note2,p-pl
1361,BTC,24-hs,35,1,BTC,1,24-hs,9,10,1,3,80,9,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,d59a75453b99be0c5b03f3906e42b15c,Tested,NicN11 / test-laptop-deb-legi-02,1651341235293,time-series-BTC-24-hs-0000001361,parameters-0000001361,1,2022-04-30T17:53:55.294Z,3,1651190400000,1651276799999,38596.11,3,41281.324,40054.496,40992.73,1950.762,4.73,88,1.47,0.02,NicN11 / test-laptop-deb-legi-02,NicN11
1490,BTC,24-hs,35,1,BTC,1,24-hs,8,20,1,3,80,8,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,45a29316d8caf43bd4c41330a7a614e8,Tested,DJ05GaZ / PowerEdge-R720-9,1651342576184,time-series-BTC-24-hs-0000001490,parameters-0000001490,1,2022-04-30T18:16:16.184Z,3,1651190400000,1651276799999,38596.11,3,35718.99,35356.098,35612.47,1690.136,4.73,112,1.87,0.03,DJ05GaZ / PowerEdge-R720-9,DJ05GaZ
4719,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,89ea803245159c95f53f2bb18d3a1505,Tested,theblockchainarborist / Ryzen9.1,1652015662244,time-series-BTC-01-hs-0000004719,parameters-0000004719,1,2022-05-08T13:14:22.244Z,3,1652011200000,1652014799999,34627.6,3,79835.35,-32976.58,15127.346,3773.127,4.73,4221,70.34,1.17,theblockchainarborist / Ryzen9.1,theblockchainarborist
6253,BTC,01-hs,35,1,BTC,1,01-hs,10,15,1,3,80,10,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,995e1498cfb7a5d90f49346bd050ad2d,Tested,end-debug / GEP,1652233021247,time-series-BTC-01-hs-0000006253,parameters-0000006253,1,2022-05-11T01:37:01.248Z,3,1652223600000,1652227199999,31017.1,3,51988.645,47558.727,47791.723,2460.65,4.73,2032,33.87,0.56,end-debug / GEP,end-debug
6379,BTC,01-hs,35,1,BTC,1,01-hs,10,15,1,3,80,10,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,ON,31f141f9c2ecf716d5419b1ef32c22a3,Tested,prepheadrus / prepheadrus,1652240307918,time-series-BTC-01-hs-0000006379,parameters-0000006379,1,2022-05-11T03:38:27.921Z,3,1652230800000,1652234399999,30768.31,3,57870.58,44560.64,54162.418,2738.961,4.73,1291,21.52,0.36,prepheadrus / prepheadrus,prepheadrus
198,BTC,02-hs,35,1,BTC,1,02-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,2197001052e9e6cd0d39cc6c1f223392,Tested,NicN11 / test-laptop-deb-legi-01,1651279277465,time-series-BTC-02-hs-0000000198,parameters-0000000198,1,2022-04-30T00:40:05.435Z,3,1651269600000,1651276799999,38596.11,3,37809.266,36046.07,35945.938,1793.311,4.74,182,3.03,0.05,NicN11 / test-laptop-deb-legi-01,NicN11
830,BTC,06-hs,35,1,BTC,1,06-hs,6,10,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,e45c9443b0d54e6600b4c890da8e82a4,Tested,theblockchainarborist / theblockchainarborist,1651328605200,time-series-BTC-06-hs-0000000830,parameters-0000000830,1,2022-04-30T14:23:25.200Z,3,1651298400000,1651319999999,38580.01,3,41121.688,38892.957,40359.99,1948.628,4.74,460,7.67,0.13,theblockchainarborist / theblockchainarborist,theblockchainarborist
1039,BTC,08-hs,35,1,BTC,1,08-hs,6,15,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,e5879f80e07b0c5c6ed3dbee5387ed59,Tested,p-pl / note1,1651334543203,time-series-BTC-08-hs-0000001039,parameters-0000001039,1,2022-04-30T16:02:23.204Z,3,1651305600000,1651334399999,38466.56,3,40727.574,39838.85,40966.863,1931.167,4.74,87,1.44,0.02,p-pl / note1,p-pl
4716,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,79bb4e0a881d562663183f77f948b86d,Tested,theblockchainarborist / Ryzen9.5,1652015227301,time-series-BTC-01-hs-0000004716,parameters-0000004716,1,2022-05-08T13:07:07.302Z,3,1652011200000,1652014799999,34627.6,3,16181.875,13673.587,16426.883,767.353,4.74,4145,69.08,1.15,theblockchainarborist / Ryzen9.5,theblockchainarborist
5685,BTC,01-hs,35,1,BTC,1,01-hs,12,15,1,3,80,12,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,ON,39e9d97667860f306866e858f8773de4,Tested,DJ05GaZ / Elite-Desk-3,1652204316404,time-series-BTC-01-hs-0000005685,parameters-0000005685,1,2022-05-10T17:38:36.405Z,3,1652198400000,1652201999999,31217.91,3,34194.207,33363.8,33618.383,1622.437,4.74,1166,19.43,0.32,DJ05GaZ / Elite-Desk-3,DJ05GaZ
7685,BTC,01-hs,35,1,BTC,1,01-hs,12,15,1,3,80,12,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,OFF,ON,ON,c177b3a68e60e5167cfe0569e9087a50,Tested,prepheadrus / WorkDT,1652391382096,time-series-BTC-01-hs-0000007685,parameters-0000007685,1,2022-05-12T21:36:22.096Z,3,1652385600000,1652389199999,28617.1,3,38728.4,37681.316,38001.387,1835.681,4.74,5011,83.52,1.39,prepheadrus / WorkDT,prepheadrus
7707,BTC,01-hs,35,1,BTC,1,01-hs,11,15,1,3,80,11,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,OFF,ON,0dbb94c551c8bceb996b4dbe5a372f42,Tested,DJ05GaZ / PowerEdge-R720-2,1652395583542,time-series-BTC-01-hs-0000007707,parameters-0000007707,1,2022-05-12T22:46:23.543Z,3,1652389200000,1652392799999,28445.2,3,24793.588,23544.408,24090.068,1176.192,4.74,9833,163.89,2.73,DJ05GaZ / PowerEdge-R720-2,DJ05GaZ
641,BTC,04-hs,35,1,BTC,1,04-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,bf190c0d1a6242fb04337f5975fa9081,Tested,p-pl / note3,1651320548452,time-series-BTC-04-hs-0000000641,parameters-0000000641,1,2022-04-30T12:09:08.453Z,3,1651305600000,1651319999999,38580.01,3,34329.895,35242.957,35345.89,1630.562,4.75,92,1.53,0.03,p-pl / note3,p-pl
7242,BTC,01-hs,35,1,BTC,1,01-hs,11,15,1,3,80,11,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,a66d7d0002baebe61ef902507f7c4ea7,Tested,quantum8 / quantum8,1652327402263,time-series-BTC-01-hs-0000007242,parameters-0000007242,1,2022-05-12T03:50:02.264Z,3,1652320800000,1652324399999,28809.82,3,26249.895,22795.25,25141.637,1246.37,4.75,3320,55.34,0.92,quantum8 / quantum8,quantum8
815,BTC,06-hs,35,1,BTC,1,06-hs,6,10,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,554e26387d85979710c5fc79b2edd266,Tested,NicN11 / test-laptop-deb-legi-02,1651327956360,time-series-BTC-06-hs-0000000815,parameters-0000000815,1,2022-04-30T14:12:36.361Z,3,1651298400000,1651319999999,38580.01,3,40992.51,40542.145,40832.867,1950.199,4.76,340,5.67,0.09,NicN11 / test-laptop-deb-legi-02,NicN11
981,BTC,08-hs,35,1,BTC,1,08-hs,8,10,1,3,80,8,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,ON,b5f31c3425efffbebc938444962b87c7,Tested,p-pl / note3,1651333244870,time-series-BTC-08-hs-0000000981,parameters-0000000981,1,2022-04-30T15:40:44.870Z,3,1651276800000,1651305599999,38650.34,3,37718.105,36707.223,37073.12,1794.972,4.76,101,1.68,0.03,p-pl / note3,p-pl
1162,BTC,12-hs,35,1,BTC,1,12-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,8649132cf05b364d1ae69b5c09917306,Tested,p-pl / note3,1651337791927,time-series-BTC-12-hs-0000001162,parameters-0000001162,1,2022-04-30T16:56:31.928Z,3,1651276800000,1651319999999,38580.01,3,40983.35,40640.97,40939.652,1950.845,4.76,31,0.52,0.01,p-pl / note3,p-pl
782,BTC,06-hs,35,1,BTC,1,06-hs,6,10,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,e81b4392fb43f9a30f6b9978b6ec9eba,Tested,p-pl / note3,1651326937190,time-series-BTC-06-hs-0000000782,parameters-0000000782,1,2022-04-30T13:55:37.191Z,3,1651298400000,1651319999999,38580.01,3,40755.605,39461.566,40482.996,1944.746,4.77,48,0.81,0.01,p-pl / note3,p-pl
1419,BTC,24-hs,35,1,BTC,1,24-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,5dc6a3c6423cbb5329f2aadd8962bc19,Tested,p-pl / note1,1651341870500,time-series-BTC-24-hs-0000001419,parameters-0000001419,1,2022-04-30T18:04:30.501Z,3,1651190400000,1651276799999,38596.11,3,39602.562,38040.02,39100.973,1890.901,4.77,21,0.35,0.01,p-pl / note1,p-pl
1424,BTC,24-hs,35,1,BTC,1,24-hs,5,15,1,3,80,5,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,b8b837461717addb0a2d86a529be54c0,Tested,p-pl / note3,1651341904784,time-series-BTC-24-hs-0000001424,parameters-0000001424,1,2022-04-30T18:05:04.784Z,3,1651190400000,1651276799999,38596.11,3,40107.945,37579.316,38885.61,1911.517,4.77,22,0.37,0.01,p-pl / note3,p-pl
1460,BTC,24-hs,35,1,BTC,1,24-hs,7,15,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,4bb569f5987b84e5e3d1164499fa106e,Tested,DJ05GaZ / PowerEdge-R720-7,1651342182096,time-series-BTC-24-hs-0000001460,parameters-0000001460,1,2022-04-30T18:09:42.097Z,3,1651190400000,1651276799999,38596.11,3,38655.414,37409.414,38722.844,1843.983,4.77,342,5.7,0.09,DJ05GaZ / PowerEdge-R720-7,DJ05GaZ
351,BTC,02-hs,35,1,BTC,1,02-hs,6,20,1,3,80,6,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,4c2007eb2eb4716d341936596dc68d44,Tested,theblockchainarborist / theblockchainarborist,1651299762877,time-series-BTC-02-hs-0000000351,parameters-0000000351,1,2022-04-30T06:22:42.878Z,3,1651291200000,1651298399999,38703.01,3,41145.242,40782.445,41072.664,1965.627,4.78,551,9.18,0.15,theblockchainarborist / theblockchainarborist,theblockchainarborist
1080,BTC,08-hs,35,1,BTC,1,08-hs,6,15,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,b95ab4320094892c7257637676a2dc59,Tested,p-pl / note3,1651335363605,time-series-BTC-08-hs-0000001080,parameters-0000001080,1,2022-04-30T16:16:03.605Z,3,1651305600000,1651334399999,38466.56,3,39748.414,38992.324,40074.902,1900.529,4.78,489,8.15,0.14,p-pl / note3,p-pl
1522,BTC,24-hs,35,1,BTC,1,24-hs,8,20,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,0a961337af515860c91476a0352de720,Tested,p-pl / note1,1651342830542,time-series-BTC-24-hs-0000001522,parameters-0000001522,1,2022-04-30T18:20:30.543Z,3,1651190400000,1651276799999,38596.11,3,36873.047,35585.902,38239.184,1763.557,4.78,224,3.73,0.06,p-pl / note1,p-pl
6517,BTC,01-hs,35,1,BTC,1,01-hs,10,15,1,3,80,10,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,ON,OFF,ON,ON,82ef97117344b51af98bee0c6493dc0d,Tested,prepheadrus / WorkDT,1652247666746,time-series-BTC-01-hs-0000006517,parameters-0000006517,1,2022-05-11T05:41:06.747Z,3,1652241600000,1652245199999,31218.02,3,23194.176,19154.637,21179.922,1107.857,4.78,1532,25.53,0.43,prepheadrus / WorkDT,prepheadrus
7749,BTC,01-hs,35,1,BTC,1,01-hs,12,15,1,3,80,12,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,ON,ON,ce6c4ed131d9f1ffe35ee4175acf76ff,Tested,DJ05GaZ / PowerEdge-R720-7,1652405274306,time-series-BTC-01-hs-0000007749,parameters-0000007749,1,2022-05-13T01:27:54.307Z,3,1652400000000,1652403599999,29545.39,3,52684.867,19770.096,15264.836,2518.923,4.78,9781,163.01,2.72,DJ05GaZ / PowerEdge-R720-7,DJ05GaZ
358,BTC,02-hs,35,1,BTC,1,02-hs,7,20,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,3524292d3f9dd6dcfee99d647ebe3387,Tested,p-pl / note1,1651300400803,time-series-BTC-02-hs-0000000358,parameters-0000000358,1,2022-04-30T06:33:20.804Z,3,1651291200000,1651298399999,38703.01,3,39000.227,38091.426,38780.465,1869.569,4.79,1229,20.48,0.34,p-pl / note1,p-pl
1281,BTC,12-hs,35,1,BTC,1,12-hs,9,20,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,e80c1a26fa63911272bc0b895c78d75a,Tested,p-pl / note2,1651339743722,time-series-BTC-12-hs-0000001281,parameters-0000001281,1,2022-04-30T17:29:03.723Z,3,1651276800000,1651319999999,38580.01,3,34719.992,33728.28,33697.656,1663.348,4.79,49,0.81,0.01,p-pl / note2,p-pl
