id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,parametersHash,status,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,assignedTimestamp,when,testedByProfile
4595,BTC,24-hs,31,1,BTC,1,24-hs,9,15,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,f5d9192910cfb9870bcb2ed230f18e16,Tested,time-series-BTC-24-hs-0000004595,parameters-0000004595,1,2022-04-21T13:54:20.261Z,3,1.65041E+12,1.6505E+12,41358.19,3,42804.84,41019.2,41.953.926,1.457.957,MŠr 41,178,Feb 96,0.05,1650549440526,00:02:46 HH:MM:SS ago,end-debug
4608,BTC,24-hs,31,1,BTC,1,24-hs,6,15,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,ad908d0088753311023b5d2125544457,Tested,time-series-BTC-24-hs-0000004608,parameters-0000004608,1,2022-04-21T13:59:58.849Z,3,1.65041E+12,1.6505E+12,41358.19,3,42.473.996,40724.39,41811.98,1.447.016,MŠr 41,546,09. Nov,0.15,1650550149096,00:00:00 HH:MM:SS ago,Smidy13
261,BTC,24-hs,31,1,BTC,1,24-hs,7,5,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,bc86838a0359525490e09232361dca9f,Tested,time-series-BTC-24-hs-0000000261,parameters-0000000261,1,2022-04-18T22:44:50.668Z,3,1.65015E+12,1.65024E+12,39678.12,3,40.864.246,39.050.562,40.214.883,1.395.671,MŠr 42,41,0.68,0.01,1650321933266,00:02:11 HH:MM:SS ago,p-pl
286,BTC,24-hs,31,1,BTC,1,24-hs,6,15,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,c206cf970df26f8857fc6b241653b44f,Tested,time-series-BTC-24-hs-0000000286,parameters-0000000286,1,2022-04-18T22:50:34.484Z,3,1.65015E+12,1.65024E+12,39678.12,3,40843.37,38998.28,40.026.605,1.398.294,MŠr 42,62,01. Apr,0.02,1650322298000,09:52:05 HH:MM:SS ago,p-pl
288,BTC,24-hs,31,1,BTC,1,24-hs,5,15,1,3,80,5,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,9c2eff2e97e3e0271e73f9fd9436d6ab,Tested,time-series-BTC-24-hs-0000000288,parameters-0000000288,1,2022-04-18T22:51:48.530Z,3,1.65015E+12,1.65024E+12,39678.12,3,40759.69,39.082.703,40.082.707,1.393.045,MŠr 42,61,01. Jan,0.02,1650322369973,10:20:16 HH:MM:SS ago,p-pl
1576,BTC,03-hs,31,1,BTC,1,03-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ced9c9dc6b2d6f177d31f1e6c4a62904,Tested,time-series-BTC-03-hs-0000001576,parameters-0000001576,1,2022-04-20T14:52:44.280Z,3,1.65045E+12,1.65046E+12,42090,3,43556.6,43134.93,43.464.523,1491.19,MŠr 42,151,Feb 52,0.04,1650466517812,00:00:00 HH:MM:SS ago,Luis-Fernando-Molina
3366,BTC,08-hs,31,1,BTC,1,08-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,465c3562578b2c5aba850d18ee59aee5,Tested,time-series-BTC-08-hs-0000003366,parameters-0000003366,1,2022-04-21T06:57:53.555Z,3,1.65047E+12,1.6505E+12,41358.19,3,42.798.035,41.717.316,40.929.883,1.465.685,MŠr 42,27,0.45,0.01,1650524301397,00:01:00 HH:MM:SS ago,p-pl
3916,BTC,12-hs,31,1,BTC,1,12-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,db7e966e1ec079a50d8162d5dff8aa01,Tested,time-series-BTC-12-hs-0000003916,parameters-0000003916,1,2022-04-21T10:35:19.744Z,3,1.65046E+12,1.6505E+12,41358.19,3,41.820.312,40569,40.814.973,1.430.503,MŠr 42,34,0.57,0.01,1650537355510,00:00:19 HH:MM:SS ago,end-debug
4344,BTC,24-hs,31,1,BTC,1,24-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,72f93224b68202fc62717a812c64d273,Tested,time-series-BTC-24-hs-0000004344,parameters-0000004344,1,2022-04-21T12:44:45.672Z,3,1.65041E+12,1.6505E+12,41358.19,3,43.172.434,40999.21,42.074.676,1.477.353,MŠr 42,34,0.57,0.01,1650545122462,00:05:17 HH:MM:SS ago,p-pl
4346,BTC,24-hs,31,1,BTC,1,24-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,f8083cc6c59913aba1d635a4fa5d9c4a,Tested,time-series-BTC-24-hs-0000004346,parameters-0000004346,1,2022-04-21T12:45:33.419Z,3,1.65041E+12,1.6505E+12,41358.19,3,42888.32,40.649.402,41791.09,1.466.844,MŠr 42,32,0.53,0.01,1650545166771,00:04:33 HH:MM:SS ago,p-pl
4366,BTC,24-hs,31,1,BTC,1,24-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,19b0bdeaf3cfe1e272dc9dac00f1f93a,Tested,time-series-BTC-24-hs-0000004366,parameters-0000004366,1,2022-04-21T12:50:48.086Z,3,1.65041E+12,1.6505E+12,41358.19,3,42.839.758,41.173.684,42.172.965,1.465.552,MŠr 42,32,0.54,0.01,1650545481866,00:03:15 HH:MM:SS ago,p-pl
1225,BTC,02-hs,31,1,BTC,1,02-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,6e45367c3494fa412fa157f00e8ed0c6,Tested,time-series-BTC-02-hs-0000001225,parameters-0000001225,1,2022-04-20T02:10:34.989Z,3,1.65041E+12,1.65042E+12,41351.39,3,43152.42,42.520.938,42951.5,1.478.904,MŠr 43,217,MŠr 62,0.06,1650420855079,00:00:27 HH:MM:SS ago,Luis-Fernando-Molina
1781,BTC,03-hs,31,1,BTC,1,03-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,3473ba73bb3ed358b5a4aab9f860c05b,Tested,time-series-BTC-03-hs-0000001781,parameters-0000001781,1,2022-04-20T16:41:12.670Z,3,1.65046E+12,1.65047E+12,41549.13,3,43737.67,42235.52,43217.54,1.499.114,MŠr 43,58,0.97,0.02,1650472932905,00:02:01 HH:MM:SS ago,p-pl
2634,BTC,06-hs,31,1,BTC,1,06-hs,9,10,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,df8abb2a9d0b0da520e18c684ff0ad7f,Tested,time-series-BTC-06-hs-0000002634,parameters-0000002634,1,2022-04-21T00:57:13.952Z,3,1.65048E+12,1.6505E+12,41358.19,3,41973.51,41228.85,41.242.773,1.440.599,MŠr 43,49,0.82,0.01,1650502684115,00:00:13 HH:MM:SS ago,Luis-Fernando-Molina
2647,BTC,06-hs,31,1,BTC,1,06-hs,9,10,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,a523fb9727286f94abb5ed0fc5034c05,Tested,time-series-BTC-06-hs-0000002647,parameters-0000002647,1,2022-04-21T00:59:05.042Z,3,1.65048E+12,1.6505E+12,41358.19,3,42355.16,41.834.508,41.918.945,1.454.373,MŠr 43,22,0.37,0.01,1650502767959,00:00:51 HH:MM:SS ago,p-pl
2846,BTC,06-hs,31,1,BTC,1,06-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,b8eebcb5ae61ec43be1cdd1f3e983dee,Tested,time-series-BTC-06-hs-0000002846,parameters-0000002846,1,2022-04-21T02:23:54.941Z,3,1.65048E+12,1.6505E+12,41358.19,3,42.164.145,41.243.895,41.243.477,1.444.163,MŠr 43,31,0.51,0.01,1650507866923,00:00:47 HH:MM:SS ago,p-pl
2850,BTC,06-hs,31,1,BTC,1,06-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,1a7658e5f1b6a1681738d53b53e7ef46,Tested,time-series-BTC-06-hs-0000002850,parameters-0000002850,1,2022-04-21T02:24:37.662Z,3,1.65048E+12,1.6505E+12,41358.19,3,43.081.906,41.741.523,41899.29,1.477.775,MŠr 43,28,0.47,0.01,1650507907102,00:00:50 HH:MM:SS ago,p-pl
3003,BTC,08-hs,31,1,BTC,1,08-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,6f60f0be6964049d6245c931e39d7ed3,Tested,time-series-BTC-08-hs-0000003003,parameters-0000003003,1,2022-04-21T04:26:05.491Z,3,1.65047E+12,1.6505E+12,41358.19,3,41.738.367,40684.62,41.298.223,1.431.902,MŠr 43,18,0.31,0.01,1650515185643,00:00:33 HH:MM:SS ago,p-pl
3387,BTC,08-hs,31,1,BTC,1,08-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,365d4dcc75ab1adb40814d2f81a1c19c,Tested,time-series-BTC-08-hs-0000003387,parameters-0000003387,1,2022-04-21T07:01:07.345Z,3,1.65047E+12,1.6505E+12,41358.19,3,41.691.918,40.091.566,41.422.844,1.428.528,MŠr 43,25,0.42,0.01,1650524494572,00:01:32 HH:MM:SS ago,p-pl
3737,BTC,12-hs,31,1,BTC,1,12-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,a653da1be02bfa990ec3775f6189337c,Tested,time-series-BTC-12-hs-0000003737,parameters-0000003737,1,2022-04-21T09:40:00.357Z,3,1.65046E+12,1.6505E+12,41358.19,3,41.688.773,40180.99,41.135.844,1.428.516,MŠr 43,31,0.52,0.01,1650534033695,00:01:23 HH:MM:SS ago,end-debug
4153,BTC,24-hs,31,1,BTC,1,24-hs,9,5,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,fcae71409b23e3171c4d6cec28a48575,Tested,time-series-BTC-24-hs-0000004153,parameters-0000004153,1,2022-04-21T12:00:39.313Z,3,1.65041E+12,1.6505E+12,41358.19,3,41.830.652,40.196.234,40.710.707,1.434.622,MŠr 43,42,0.69,0.01,1650542483181,01:07:26 HH:MM:SS ago,end-debug
4173,BTC,24-hs,31,1,BTC,1,24-hs,7,5,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,aec2a590288939d323e6f141a1c90e01,Tested,time-series-BTC-24-hs-0000004173,parameters-0000004173,1,2022-04-21T12:04:32.248Z,3,1.65041E+12,1.6505E+12,41358.19,3,42.825.723,40.678.438,41.777.418,1.470.666,MŠr 43,24,0.4,0.01,1650542697061,00:01:47 HH:MM:SS ago,p-pl
4227,BTC,24-hs,31,1,BTC,1,24-hs,9,5,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,8524944d4e18a50459cfa45c7ffbd03b,Tested,time-series-BTC-24-hs-0000004227,parameters-0000004227,1,2022-04-21T12:20:30.583Z,3,1.65041E+12,1.6505E+12,41358.19,3,42.625.207,40.906.617,42.206.832,1463.47,MŠr 43,46,0.76,0.01,1650543677275,00:04:08 HH:MM:SS ago,p-pl
4313,BTC,24-hs,31,1,BTC,1,24-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,2c4f84cc3fe2a3f459c4a621bb3fb12a,Tested,time-series-BTC-24-hs-0000004313,parameters-0000004313,1,2022-04-21T12:36:29.042Z,3,1.65041E+12,1.6505E+12,41358.19,3,42.665.645,41.162.547,42.059.617,1.464.136,MŠr 43,31,0.52,0.01,1650544621118,00:03:44 HH:MM:SS ago,p-pl
4321,BTC,24-hs,31,1,BTC,1,24-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,4954bd35517c8fe4ecd42abcbb95e212,Tested,time-series-BTC-24-hs-0000004321,parameters-0000004321,1,2022-04-21T12:38:45.399Z,3,1.65041E+12,1.6505E+12,41358.19,3,43.054.125,40.868.453,42076.57,1475.33,MŠr 43,32,0.54,0.01,1650544759055,00:01:19 HH:MM:SS ago,p-pl
4322,BTC,24-hs,31,1,BTC,1,24-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,7c55cd665fe1d462561cc349ad6e1392,Tested,time-series-BTC-24-hs-0000004322,parameters-0000004322,1,2022-04-21T12:38:47.848Z,3,1.65041E+12,1.6505E+12,41358.19,3,42874.13,40.942.332,42199.37,1.472.545,MŠr 43,32,0.54,0.01,1650544760537,00:01:29 HH:MM:SS ago,p-pl
4529,BTC,24-hs,31,1,BTC,1,24-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,2ef7d7042957e108a1cf10df7ea8594b,Tested,time-series-BTC-24-hs-0000004529,parameters-0000004529,1,2022-04-21T13:33:17.046Z,3,1.65041E+12,1.6505E+12,41358.19,3,42.986.586,41.188.598,42287.3,1.474.567,MŠr 43,102,01. Jul,0.03,1650548100744,00:00:09 HH:MM:SS ago,caoHenriques
4533,BTC,24-hs,31,1,BTC,1,24-hs,7,15,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,5c5b958c773c1133d32e302bdaa84704,Tested,time-series-BTC-24-hs-0000004533,parameters-0000004533,1,2022-04-21T13:34:27.903Z,3,1.65041E+12,1.6505E+12,41358.19,3,42.975.695,41.023.734,42014.89,1.475.675,MŠr 43,42,0.69,0.01,1650548110618,00:01:50 HH:MM:SS ago,p-pl
4550,BTC,24-hs,31,1,BTC,1,24-hs,10,15,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,486ca269aea4453bd816d499ef968b6f,Tested,time-series-BTC-24-hs-0000004550,parameters-0000004550,1,2022-04-21T13:38:34.549Z,3,1.65041E+12,1.6505E+12,41358.19,3,42924.96,40762.83,41967.43,1473.32,MŠr 43,194,MŠr 23,0.05,1650548510255,00:00:28 HH:MM:SS ago,caoHenriques
4564,BTC,24-hs,31,1,BTC,1,24-hs,7,15,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,3b6251523fa3134a6c901825d605342e,Tested,time-series-BTC-24-hs-0000004564,parameters-0000004564,1,2022-04-21T13:43:56.287Z,3,1.65041E+12,1.6505E+12,41358.19,3,42649.36,40.706.938,41.768.883,1.461.469,MŠr 43,76,Jan 26,0.02,1650548713754,00:03:37 HH:MM:SS ago,p-pl
4569,BTC,24-hs,31,1,BTC,1,24-hs,9,15,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,42711bcff6f7ced20eb5693a09276786,Tested,time-series-BTC-24-hs-0000004569,parameters-0000004569,1,2022-04-21T13:45:48.438Z,3,1.65041E+12,1.6505E+12,41358.19,3,42.421.586,40.653.945,41.694.395,1.453.171,MŠr 43,169,Feb 82,0.05,1650548921665,00:00:38 HH:MM:SS ago,end-debug
4591,BTC,24-hs,31,1,BTC,1,24-hs,8,15,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,11ac4762f5a71c484bac087e08bbaad7,Tested,time-series-BTC-24-hs-0000004591,parameters-0000004591,1,2022-04-21T13:52:57.102Z,3,1.65041E+12,1.6505E+12,41358.19,3,42.988.523,41.025.645,42.279.812,1.475.038,MŠr 43,211,MŠr 51,0.06,1650549389320,00:00:51 HH:MM:SS ago,caoHenriques
262,BTC,24-hs,31,1,BTC,1,24-hs,6,5,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,4af715d8f273f386c8af1e7ba5627d2a,Tested,time-series-BTC-24-hs-0000000262,parameters-0000000262,1,2022-04-18T22:45:44.423Z,3,1.65015E+12,1.65024E+12,39678.12,3,40717.56,38.949.906,40236.55,1.400.001,MŠr 44,41,0.68,0.01,1650321989329,00:01:15 HH:MM:SS ago,p-pl
874,BTC,02-hs,31,1,BTC,1,02-hs,6,5,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1d0ccf7e49ae84031e5234d245b00faf,Tested,time-series-BTC-02-hs-0000000874,parameters-0000000874,1,2022-04-19T20:23:36.581Z,3,1.65039E+12,1.6504E+12,41417.24,3,43125.75,42.572.055,42962.9,1.483.474,MŠr 44,50,0.84,0.01,1650399868681,23:53:40 HH:MM:SS ago,p-pl
2478,BTC,06-hs,31,1,BTC,1,06-hs,7,5,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,8fc9d13dd7f684f987be3708bb0365d8,Tested,time-series-BTC-06-hs-0000002478,parameters-0000002478,1,2022-04-20T23:52:37.396Z,3,1.65046E+12,1.65048E+12,41370.25,3,42.559.188,41.989.566,42142.84,1.462.892,MŠr 44,16,0.27,0,1650498801093,00:00:43 HH:MM:SS ago,p-pl
2687,BTC,06-hs,31,1,BTC,1,06-hs,6,10,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,8c66ffbc6fc8e6479f5a2cb98e97416a,Tested,time-series-BTC-06-hs-0000002687,parameters-0000002687,1,2022-04-21T01:02:55.023Z,3,1.65048E+12,1.6505E+12,41358.19,3,42187.91,41.437.844,41783.56,1.449.817,MŠr 44,20,0.34,0.01,1650502996919,00:11:17 HH:MM:SS ago,p-pl
2811,BTC,06-hs,31,1,BTC,1,06-hs,10,15,1,3,80,10,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,53f0f04568dd5c77b32932f0e060e291,Tested,time-series-BTC-06-hs-0000002811,parameters-0000002811,1,2022-04-21T02:17:20.787Z,3,1.65048E+12,1.6505E+12,41358.19,3,42.626.945,41.230.656,41.601.668,1467.7,MŠr 44,35,0.59,0.01,1650507477764,00:01:27 HH:MM:SS ago,p-pl
2813,BTC,06-hs,31,1,BTC,1,06-hs,10,15,1,3,80,10,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,bcc1057a808644dd7c94e1a30653dadf,Tested,time-series-BTC-06-hs-0000002813,parameters-0000002813,1,2022-04-21T02:18:09.120Z,3,1.65048E+12,1.6505E+12,41358.19,3,43038.31,41.571.062,42398.86,1481.82,MŠr 44,31,0.52,0.01,1650507521806,00:00:50 HH:MM:SS ago,p-pl
3369,BTC,08-hs,31,1,BTC,1,08-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,4c6c0b9c3982199f805896e233a01bf5,Tested,time-series-BTC-08-hs-0000003369,parameters-0000003369,1,2022-04-21T06:58:16.478Z,3,1.65047E+12,1.6505E+12,41358.19,3,43284.39,40939.4,42.014.613,1.488.866,MŠr 44,65,01. Aug,0.02,1650524362324,00:00:13 HH:MM:SS ago,Luis-Fernando-Molina
3583,BTC,12-hs,31,1,BTC,1,12-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,479c807f77f37a423ea2d10749d023e2,Tested,time-series-BTC-12-hs-0000003583,parameters-0000003583,1,2022-04-21T08:55:22.716Z,3,1.65046E+12,1.6505E+12,41358.19,3,41892.25,40634.82,40.964.934,1.442.012,MŠr 44,10,0.17,0,1650531334441,00:00:42 HH:MM:SS ago,p-pl
3611,BTC,12-hs,31,1,BTC,1,12-hs,8,5,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,fab2bf7faa9ef3434e0ac7193c30a8ad,Tested,time-series-BTC-12-hs-0000003611,parameters-0000003611,1,2022-04-21T09:01:21.408Z,3,1.65046E+12,1.6505E+12,41358.19,3,43.020.004,41.524.598,42450.28,1.481.366,MŠr 44,129,Feb 15,0.04,1650531811168,00:02:12 HH:MM:SS ago,Luis-Fernando-Molina
4178,BTC,24-hs,31,1,BTC,1,24-hs,7,5,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,b78c2ea6480a3bc12cd36b621bd4cd7a,Tested,time-series-BTC-24-hs-0000004178,parameters-0000004178,1,2022-04-21T12:05:46.593Z,3,1.65041E+12,1.6505E+12,41358.19,3,42.793.754,41.193.293,42.096.695,1.470.705,MŠr 44,24,0.4,0.01,1650542771727,00:01:06 HH:MM:SS ago,p-pl
4332,BTC,24-hs,31,1,BTC,1,24-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,3c3510d84ac78f78a88fcda786cfde45,Tested,time-series-BTC-24-hs-0000004332,parameters-0000004332,1,2022-04-21T12:41:45.157Z,3,1.65041E+12,1.6505E+12,41358.19,3,43.013.086,41277.46,42218.44,1.480.965,MŠr 44,33,0.54,0.01,1650544938447,00:03:21 HH:MM:SS ago,p-pl
4510,BTC,24-hs,31,1,BTC,1,24-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,f4767a83db6b5bdb671e7e31fe661955,Tested,time-series-BTC-24-hs-0000004510,parameters-0000004510,1,2022-04-21T13:28:20.686Z,3,1.65041E+12,1.6505E+12,41358.19,3,43.001.457,41.031.465,42.265.184,1.479.113,MŠr 44,39,0.65,0.01,1650547741246,00:02:13 HH:MM:SS ago,p-pl
4519,BTC,24-hs,31,1,BTC,1,24-hs,10,15,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,8b255a8188380b2756cf0a1cc41abb51,Tested,time-series-BTC-24-hs-0000004519,parameters-0000004519,1,2022-04-21T13:30:57.901Z,3,1.65041E+12,1.6505E+12,41358.19,3,43266.64,41.433.586,42.287.227,1.486.244,MŠr 44,38,0.63,0.01,1650547897242,00:03:49 HH:MM:SS ago,p-pl
